Date,Stock,Open,High,Low,Close,Volume,Change Pct
2020-07-01,ADANIENT,157.15,159.0,156.05,157.65,1681231,0.9
2020-07-02,ADANIENT,159.8,160.95,156.15,158.2,2152710,0.35
2020-07-03,ADANIENT,160.0,163.85,157.4,160.0,4481658,1.14
2020-07-06,ADANIENT,161.95,165.2,160.5,164.2,3515715,2.62
2020-07-07,ADANIENT,164.5,170.65,163.3,168.15,8172263,2.41
2020-07-08,ADANIENT,168.0,169.5,161.4,163.0,3650215,-3.06
2020-07-09,ADANIENT,163.0,165.1,161.45,162.75,1711099,-0.15
2020-07-10,ADANIENT,161.5,163.4,158.5,159.7,1950862,-1.87
2020-07-13,ADANIENT,161.45,162.45,154.35,156.05,2586181,-2.29
2020-07-14,ADANIENT,155.9,156.25,149.0,149.75,2352037,-4.04
2020-07-15,ADANIENT,150.1,153.85,147.0,147.75,2180515,-1.34
2020-07-16,ADANIENT,148.1,150.0,145.2,148.9,1473784,0.78
2020-07-17,ADANIENT,149.75,153.9,149.0,151.6,2222846,1.81
2020-07-20,ADANIENT,153.15,161.9,152.1,160.7,6330153,6.0
2020-07-21,ADANIENT,161.45,168.1,159.1,167.3,6517623,4.11
2020-07-22,ADANIENT,167.0,172.0,162.0,169.4,4611051,1.26
2020-07-23,ADANIENT,168.35,170.7,165.4,169.95,2199271,0.32
2020-07-24,ADANIENT,167.4,169.75,163.65,168.75,1801380,-0.71
2020-07-27,ADANIENT,168.65,169.05,163.0,165.95,1156539,-1.66
2020-07-28,ADANIENT,166.3,174.9,163.8,173.55,4829254,4.58
2020-07-29,ADANIENT,174.0,190.85,172.05,179.1,15392611,3.2
2020-07-30,ADANIENT,179.2,181.35,173.25,175.05,3403350,-2.26
2020-07-31,ADANIENT,174.0,178.65,172.1,175.25,2644458,0.11
2020-08-03,ADANIENT,175.25,178.7,171.2,172.25,2789132,-1.71
2020-08-04,ADANIENT,174.0,184.0,172.2,182.1,4209093,5.72
2020-08-05,ADANIENT,183.0,184.8,178.5,179.6,4042372,-1.37
2020-08-06,ADANIENT,180.1,188.0,177.5,185.95,6447346,3.54
2020-08-07,ADANIENT,181.05,195.0,180.1,192.9,9386326,3.74
2020-08-10,ADANIENT,192.9,198.3,192.35,195.7,4627829,1.45
2020-08-11,ADANIENT,196.0,199.8,194.4,195.85,2965963,0.08
2020-08-12,ADANIENT,195.8,200.75,190.2,197.7,3352637,0.94
2020-08-13,ADANIENT,198.9,203.3,197.75,200.75,3552469,1.54
2020-08-14,ADANIENT,202.4,204.5,191.45,196.2,6617104,-2.27
2020-08-17,ADANIENT,197.4,201.65,196.05,197.8,3227005,0.82
2020-08-18,ADANIENT,200.0,216.8,199.0,213.7,13368091,8.04
2020-08-19,ADANIENT,214.25,245.4,214.25,239.55,19592088,12.1
2020-08-20,ADANIENT,241.2,245.0,230.4,234.0,9484513,-2.32
2020-08-21,ADANIENT,237.1,244.5,231.1,233.35,5797329,-0.28
2020-08-24,ADANIENT,236.0,253.85,235.0,248.7,11879433,6.58
2020-08-25,ADANIENT,252.0,322.4,250.0,307.55,49264768,23.66
2020-08-26,ADANIENT,299.0,302.8,278.25,285.55,26720036,-7.15
2020-08-27,ADANIENT,284.9,297.7,283.7,286.7,15749472,0.4
2020-08-28,ADANIENT,289.0,295.65,286.5,288.25,7256286,0.54
2020-08-31,ADANIENT,290.0,297.6,270.25,279.55,15172397,-3.02
2020-09-01,ADANIENT,279.95,287.05,271.55,281.1,5169526,0.55
2020-09-02,ADANIENT,283.0,306.0,280.4,293.05,17406700,4.25
2020-09-03,ADANIENT,294.75,298.7,287.65,291.25,9061932,-0.61
2020-09-04,ADANIENT,284.0,293.45,280.1,285.15,6720255,-2.09
2020-09-07,ADANIENT,285.15,291.7,282.05,285.25,5812023,0.04
2020-09-08,ADANIENT,286.0,289.8,273.55,277.7,5660442,-2.65
2020-09-09,ADANIENT,276.9,286.9,274.4,283.05,6661093,1.93
2020-09-10,ADANIENT,287.65,307.95,285.9,298.3,25430550,5.39
2020-09-11,ADANIENT,299.0,303.65,292.1,296.0,9743753,-0.77
2020-09-14,ADANIENT,301.8,304.0,290.15,293.15,6120187,-0.96
2020-09-15,ADANIENT,294.9,298.7,270.0,288.55,2552782,-1.57
2020-09-16,ADANIENT,292.7,302.85,290.1,297.1,6159258,2.96
2020-09-17,ADANIENT,295.0,300.8,292.15,293.7,2466000,-1.14
2020-09-18,ADANIENT,297.6,299.7,287.3,291.55,2744797,-0.73
2020-09-21,ADANIENT,293.0,296.25,265.0,277.1,6460064,-4.96
2020-09-22,ADANIENT,278.25,283.0,257.5,280.4,12536116,1.19
2020-09-23,ADANIENT,283.95,296.25,278.45,283.55,8864858,1.12
2020-09-24,ADANIENT,277.95,281.25,269.5,270.45,3690059,-4.62
2020-09-25,ADANIENT,275.9,283.6,275.0,280.3,7663618,3.64
2020-09-28,ADANIENT,283.1,302.05,282.1,295.7,5876021,5.49
2020-09-29,ADANIENT,299.9,307.0,292.15,297.9,10246726,0.74
2020-09-30,ADANIENT,300.0,304.7,295.1,297.1,5618024,-0.27
2020-10-01,ADANIENT,299.8,311.95,296.0,308.15,6914505,3.72
2020-10-05,ADANIENT,311.5,334.5,307.35,326.6,20009598,5.99
2020-10-06,ADANIENT,329.4,331.15,320.3,327.15,7705557,0.17
2020-10-07,ADANIENT,325.15,335.6,323.25,330.1,8234015,0.9
2020-10-08,ADANIENT,329.0,329.8,310.5,316.25,4125999,-4.2
2020-10-09,ADANIENT,318.8,322.05,310.5,313.0,2468904,-1.03
2020-10-12,ADANIENT,315.0,322.7,313.0,315.35,2556329,0.75
2020-10-13,ADANIENT,315.5,316.8,309.75,313.2,1454129,-0.68
2020-10-14,ADANIENT,312.95,315.7,310.05,313.4,1517710,0.06
2020-10-15,ADANIENT,315.0,325.85,305.35,307.1,4960733,-2.01
2020-10-16,ADANIENT,309.25,313.95,305.35,307.0,1871538,-0.03
2020-10-19,ADANIENT,309.9,319.25,309.35,316.95,3330111,3.24
2020-10-20,ADANIENT,315.3,327.85,313.5,321.9,7199010,1.56
2020-10-21,ADANIENT,322.0,324.7,306.0,312.0,4998996,-3.08
2020-10-22,ADANIENT,311.0,314.8,309.0,311.5,2381193,-0.16
2020-10-23,ADANIENT,314.0,322.45,313.3,315.45,4159352,1.27
2020-10-26,ADANIENT,318.0,318.7,305.05,307.4,4397443,-2.55
2020-10-27,ADANIENT,308.0,315.35,303.0,314.05,3550035,2.16
2020-10-28,ADANIENT,313.8,320.8,309.85,318.85,3098009,1.53
2020-10-29,ADANIENT,315.4,332.35,313.2,328.9,6897070,3.15
2020-10-30,ADANIENT,331.05,347.5,329.65,339.7,14205844,3.28
2020-11-02,ADANIENT,339.1,344.3,333.05,341.1,4272022,0.41
2020-11-03,ADANIENT,344.0,349.6,340.15,344.8,4078834,1.08
2020-11-04,ADANIENT,342.6,359.5,337.5,351.85,9701398,2.04
2020-11-05,ADANIENT,353.0,354.95,345.25,352.75,5361436,0.26
2020-11-06,ADANIENT,352.0,353.85,345.05,352.1,3863486,-0.18
2020-11-09,ADANIENT,354.0,364.7,351.85,357.9,6278843,1.65
2020-11-10,ADANIENT,358.1,361.75,353.2,359.5,3590100,0.45
2020-11-11,ADANIENT,359.2,362.7,354.05,360.1,2869576,0.17
2020-11-12,ADANIENT,358.2,369.5,358.0,365.55,4199715,1.51
2020-11-13,ADANIENT,364.0,371.65,362.05,368.6,2786714,0.83
2020-11-17,ADANIENT,372.0,401.95,371.0,394.3,10496968,6.97
2020-11-18,ADANIENT,393.95,404.7,387.4,394.5,8656493,0.05
2020-11-19,ADANIENT,390.0,398.5,377.8,385.75,7731483,-2.22
2020-11-20,ADANIENT,385.1,402.0,385.0,388.3,5490838,0.66
2020-11-23,ADANIENT,390.1,413.7,383.1,409.05,7318547,5.34
2020-11-24,ADANIENT,409.9,415.5,404.2,407.2,6167783,-0.45
2020-11-25,ADANIENT,408.95,411.5,393.0,399.25,3448648,-1.95
2020-11-26,ADANIENT,402.8,411.55,399.15,401.95,5490958,0.68
2020-11-27,ADANIENT,401.0,407.85,396.3,398.4,6429153,-0.88
2020-12-01,ADANIENT,398.0,423.95,395.1,421.9,7846125,5.9
2020-12-02,ADANIENT,420.55,461.9,419.35,453.75,16821596,7.55
2020-12-03,ADANIENT,453.75,457.0,443.25,447.55,6848649,-1.37
2020-12-04,ADANIENT,449.0,456.55,442.0,445.95,4131360,-0.36
2020-12-07,ADANIENT,446.0,466.35,445.95,457.55,5371039,2.6
2020-12-08,ADANIENT,457.55,462.3,446.55,451.9,3872952,-1.23
2020-12-09,ADANIENT,454.0,458.1,447.3,449.1,2798049,-0.62
2020-12-10,ADANIENT,448.0,452.25,438.05,447.25,3113868,-0.41
2020-12-11,ADANIENT,447.25,451.8,440.4,449.8,2940168,0.57
2020-12-14,ADANIENT,451.0,462.0,447.0,455.15,3762369,1.19
2020-12-15,ADANIENT,455.5,464.05,446.55,462.45,4779869,1.6
2020-12-16,ADANIENT,462.5,467.55,457.55,463.25,4088505,0.17
2020-12-17,ADANIENT,463.4,473.95,455.1,459.3,4912523,-0.85
2020-12-18,ADANIENT,461.0,464.2,450.8,455.15,2159692,-0.9
2020-12-21,ADANIENT,454.0,460.75,409.65,429.2,5350194,-5.7
2020-12-22,ADANIENT,428.2,461.55,418.1,458.8,8342699,6.9
2020-12-23,ADANIENT,458.0,466.8,454.2,463.6,4604130,1.05
2020-12-24,ADANIENT,465.0,479.85,462.4,473.65,7985151,2.17
2020-12-28,ADANIENT,473.0,507.0,472.7,490.85,13714406,3.63
2020-12-29,ADANIENT,492.0,499.15,484.7,489.2,5849496,-0.34
2020-12-30,ADANIENT,489.2,496.0,478.4,484.15,5419517,-1.03
2020-12-31,ADANIENT,481.0,484.0,435.75,479.55,7575962,-0.95
2021-01-01,ADANIENT,477.0,493.25,477.0,491.15,5035248,2.42
2021-01-04,ADANIENT,492.0,502.6,486.65,494.5,4936582,0.68
2021-01-05,ADANIENT,492.0,501.4,489.6,494.4,3654033,-0.02
2021-01-06,ADANIENT,496.0,500.65,484.25,490.9,3295461,-0.71
2021-01-07,ADANIENT,493.9,523.95,493.8,518.1,9879731,5.54
2021-01-08,ADANIENT,523.0,526.6,514.1,518.0,3702267,-0.02
2021-01-11,ADANIENT,520.6,524.6,510.5,519.15,4148831,0.22
2021-01-12,ADANIENT,519.0,536.6,517.1,525.4,4878024,1.2
2021-01-13,ADANIENT,529.1,540.2,521.3,536.05,4948731,2.03
2021-01-14,ADANIENT,534.95,541.0,528.4,532.1,3161306,-0.74
2021-01-15,ADANIENT,534.7,537.5,518.8,527.3,3376852,-0.9
2021-01-18,ADANIENT,528.0,529.1,502.05,507.85,5204588,-3.69
2021-01-19,ADANIENT,512.3,532.0,512.3,530.1,4181185,4.38
2021-01-20,ADANIENT,532.15,552.15,531.0,546.75,6681731,3.14
2021-01-21,ADANIENT,551.4,552.95,531.55,536.9,4208383,-1.8
2021-01-22,ADANIENT,534.05,546.75,521.6,526.8,4179558,-1.88
2021-01-25,ADANIENT,530.25,534.4,509.0,513.9,3728411,-2.45
2021-01-27,ADANIENT,513.1,521.55,507.05,512.8,2792007,-0.21
2021-01-28,ADANIENT,507.3,519.5,501.35,511.85,4197516,-0.19
2021-01-29,ADANIENT,515.2,525.2,502.5,506.65,3822560,-1.02
2021-02-01,ADANIENT,510.5,539.5,496.9,537.2,4004036,6.03
2021-02-02,ADANIENT,542.05,566.9,540.8,564.2,5144708,5.03
2021-02-03,ADANIENT,568.0,576.6,558.35,566.6,6087209,0.43
2021-02-04,ADANIENT,561.95,611.7,556.0,589.7,11184167,4.08
2021-02-05,ADANIENT,595.0,607.85,588.6,595.35,4754950,0.96
2021-02-08,ADANIENT,605.4,638.0,603.55,628.3,7085276,5.53
2021-02-09,ADANIENT,631.45,641.9,621.0,629.85,4510798,0.25
2021-02-10,ADANIENT,633.05,654.9,622.1,650.7,5991927,3.31
2021-02-11,ADANIENT,654.0,661.0,645.35,658.6,3688016,1.21
2021-02-12,ADANIENT,657.0,724.45,655.2,718.95,16810896,9.16
2021-02-15,ADANIENT,725.0,787.95,707.65,763.45,21579566,6.19
2021-02-16,ADANIENT,760.0,802.95,756.25,780.2,19426060,2.19
2021-02-17,ADANIENT,787.15,802.0,782.25,785.45,8908279,0.67
2021-02-18,ADANIENT,787.25,824.5,786.0,808.2,9694238,2.9
2021-02-19,ADANIENT,813.0,831.0,729.5,781.9,20210882,-3.25
2021-02-22,ADANIENT,786.0,813.0,780.55,805.9,10890564,3.07
2021-02-23,ADANIENT,814.8,827.3,789.0,799.65,9753081,-0.78
2021-02-24,ADANIENT,806.0,812.05,795.45,805.2,4626257,0.69
2021-02-25,ADANIENT,814.0,862.4,809.0,843.5,12118095,4.76
2021-02-26,ADANIENT,833.9,861.0,819.85,833.65,11355426,-1.17
2021-03-01,ADANIENT,840.75,860.95,836.45,851.5,5996840,2.14
2021-03-02,ADANIENT,857.4,876.5,852.25,872.55,5116413,2.47
2021-03-03,ADANIENT,880.45,944.9,872.85,915.35,11670544,4.91
2021-03-04,ADANIENT,910.0,938.7,905.4,918.4,8141787,0.33
2021-03-05,ADANIENT,918.0,934.0,888.3,909.9,7109101,-0.93
2021-03-08,ADANIENT,918.1,926.4,905.1,910.2,3904469,0.03
2021-03-09,ADANIENT,918.0,928.4,893.6,905.2,5561849,-0.55
2021-03-10,ADANIENT,911.0,914.1,888.7,898.15,5465016,-0.78
2021-03-12,ADANIENT,905.0,923.8,889.3,894.1,6049852,-0.45
2021-03-15,ADANIENT,898.75,904.0,874.5,896.2,5235064,0.23
2021-03-16,ADANIENT,900.7,904.4,888.05,897.8,2555026,0.18
2021-03-17,ADANIENT,898.0,905.4,865.0,873.9,3886557,-2.66
2021-03-18,ADANIENT,876.0,891.0,857.75,871.05,4465851,-0.33
2021-03-19,ADANIENT,866.0,895.4,840.2,889.65,4794995,2.14
2021-03-22,ADANIENT,892.9,1003.0,883.45,991.05,22596464,11.4
2021-03-23,ADANIENT,999.0,1086.7,991.05,1058.4,31098224,6.8
2021-03-24,ADANIENT,1063.0,1093.0,1018.4,1025.45,22877032,-3.11
2021-03-25,ADANIENT,1032.95,1041.45,977.0,981.55,13139164,-4.28
2021-03-26,ADANIENT,1000.0,1018.45,978.0,988.3,9396506,0.69
2021-03-30,ADANIENT,1004.0,1042.45,988.0,1031.55,10470731,4.38
2021-03-31,ADANIENT,1038.0,1053.15,1016.6,1031.15,6440569,-0.04
2021-04-01,ADANIENT,1043.4,1116.05,1035.0,1107.2,12713083,7.38
2021-04-05,ADANIENT,1127.0,1150.0,1098.85,1138.25,15795720,2.8
2021-04-06,ADANIENT,1153.4,1241.0,1142.5,1225.4,21496456,7.66
2021-04-07,ADANIENT,1233.4,1251.6,1108.0,1165.55,23007694,-4.88
2021-04-08,ADANIENT,1162.5,1191.0,1137.75,1162.5,12404773,-0.26
2021-04-09,ADANIENT,1163.4,1228.0,1151.2,1201.4,12923020,3.35
2021-04-12,ADANIENT,1177.4,1177.4,1061.4,1074.4,13690016,-10.57
2021-04-13,ADANIENT,1077.0,1116.3,1051.05,1106.35,12137329,2.97
2021-04-15,ADANIENT,1095.0,1144.9,1081.35,1129.95,9350889,2.13
2021-04-16,ADANIENT,1130.0,1192.0,1112.0,1159.0,10661068,2.57
2021-04-19,ADANIENT,1100.0,1153.0,1089.0,1136.35,8565063,-1.95
2021-04-20,ADANIENT,1156.85,1177.7,1125.05,1142.75,8261172,0.56
2021-04-22,ADANIENT,1134.0,1169.0,1123.0,1157.8,7124786,1.32
2021-04-23,ADANIENT,1161.0,1182.9,1145.65,1157.6,6167151,-0.02
2021-04-26,ADANIENT,1160.0,1197.9,1160.0,1173.35,6939823,1.36
2021-04-27,ADANIENT,1184.7,1213.5,1181.0,1191.15,7109421,1.52
2021-04-28,ADANIENT,1207.95,1213.95,1180.75,1185.2,5020151,-0.5
2021-04-29,ADANIENT,1196.55,1212.65,1178.0,1182.3,4070698,-0.24
2021-04-30,ADANIENT,1171.0,1200.95,1143.0,1158.7,4232500,-2.0
2021-05-03,ADANIENT,1145.1,1264.4,1122.65,1255.55,11276228,8.36
2021-05-04,ADANIENT,1285.0,1298.95,1241.85,1262.5,10271516,0.55
2021-05-05,ADANIENT,1274.4,1288.25,1240.25,1267.5,7805805,0.4
2021-05-06,ADANIENT,1272.35,1311.85,1263.0,1286.75,6240535,1.52
2021-05-07,ADANIENT,1305.0,1322.4,1290.45,1298.9,4584524,0.94
2021-05-10,ADANIENT,1294.9,1314.0,1286.3,1304.1,3892338,0.4
2021-05-11,ADANIENT,1292.0,1326.0,1284.0,1303.5,4744734,-0.05
2021-05-12,ADANIENT,1311.0,1328.5,1278.6,1285.8,4143731,-1.36
2021-05-14,ADANIENT,1300.0,1302.0,1213.35,1220.35,6377643,-5.09
2021-05-17,ADANIENT,1230.0,1299.0,1227.45,1289.1,7782732,5.63
2021-05-18,ADANIENT,1314.95,1344.95,1302.0,1326.7,6531595,2.92
2021-05-19,ADANIENT,1350.0,1351.55,1283.9,1294.7,9925284,-2.41
2021-05-20,ADANIENT,1301.3,1320.0,1283.95,1302.0,5837747,0.56
2021-05-21,ADANIENT,1320.0,1336.0,1300.05,1315.1,8314215,1.01
2021-05-24,ADANIENT,1321.7,1328.65,1303.0,1306.8,7913411,-0.63
2021-05-25,ADANIENT,1314.35,1322.0,1272.9,1282.75,3697062,-1.84
2021-05-26,ADANIENT,1288.95,1326.85,1254.25,1322.8,5630730,3.12
2021-05-27,ADANIENT,1329.5,1342.0,1304.25,1325.8,36690936,0.23
2021-05-28,ADANIENT,1311.6,1330.45,1298.0,1302.6,2979585,-1.75
2021-05-31,ADANIENT,1307.05,1321.5,1292.0,1316.3,2709718,1.05
2021-06-01,ADANIENT,1319.9,1430.0,1309.05,1416.25,10018645,7.59
2021-06-02,ADANIENT,1425.55,1557.0,1413.0,1546.75,24541948,9.21
2021-06-03,ADANIENT,1564.0,1623.8,1553.0,1583.1,19107244,2.35
2021-06-04,ADANIENT,1605.0,1713.55,1585.8,1700.95,21102076,7.44
2021-06-07,ADANIENT,1715.0,1717.2,1613.0,1624.3,15350263,-4.51
2021-06-08,ADANIENT,1633.0,1668.0,1602.45,1636.45,12410257,0.75
2021-06-09,ADANIENT,1640.0,1649.45,1571.85,1594.65,11614666,-2.55
2021-06-10,ADANIENT,1612.0,1630.0,1591.0,1612.0,5362307,1.09
2021-06-11,ADANIENT,1615.1,1620.1,1575.25,1601.6,5355387,-0.65
2021-06-14,ADANIENT,1441.45,1529.95,1201.2,1501.45,43530008,-6.25
2021-06-15,ADANIENT,1550.95,1572.6,1477.2,1538.85,22320542,2.49
2021-06-16,ADANIENT,1510.0,1538.2,1409.3,1448.3,12626149,-5.88
2021-06-17,ADANIENT,1380.0,1436.0,1303.5,1367.7,27926070,-5.57
2021-06-18,ADANIENT,1350.0,1504.0,1332.55,1487.5,30526776,8.76
2021-06-21,ADANIENT,1490.0,1582.0,1444.85,1540.0,21101084,3.53
2021-06-22,ADANIENT,1554.05,1582.0,1531.8,1541.6,12069983,0.1
2021-06-23,ADANIENT,1560.1,1569.95,1481.3,1504.75,12679703,-2.39
2021-06-24,ADANIENT,1509.95,1519.0,1488.05,1508.5,7261764,0.25
2021-06-25,ADANIENT,1525.0,1534.0,1501.0,1519.45,4962963,0.73
2021-06-28,ADANIENT,1524.9,1565.0,1518.2,1525.75,6178022,0.41
2021-06-29,ADANIENT,1526.0,1548.7,1513.0,1523.55,5551918,-0.14
2021-06-30,ADANIENT,1539.0,1539.0,1502.7,1507.55,3256147,-1.05
2021-07-01,ADANIENT,1509.55,1522.55,1482.9,1490.25,3759914,-1.15
2021-07-02,ADANIENT,1490.25,1507.7,1411.55,1422.05,6653653,-4.58
2021-07-05,ADANIENT,1427.0,1443.95,1350.6,1394.35,12239845,-1.95
2021-07-06,ADANIENT,1400.9,1444.15,1378.75,1414.8,9485434,1.47
2021-07-07,ADANIENT,1420.0,1437.1,1385.0,1425.65,5549751,0.77
2021-07-08,ADANIENT,1420.0,1445.0,1411.8,1425.9,3898830,0.02
2021-07-09,ADANIENT,1425.9,1456.6,1416.45,1431.35,4502324,0.38
2021-07-12,ADANIENT,1442.0,1447.0,1414.15,1420.7,2557189,-0.74
2021-07-13,ADANIENT,1433.0,1433.0,1385.2,1417.7,4157955,-0.21
2021-07-14,ADANIENT,1449.0,1449.0,1397.8,1402.05,3859529,-1.1
2021-07-15,ADANIENT,1399.0,1429.0,1393.4,1407.95,2728305,0.42
2021-07-16,ADANIENT,1409.0,1415.0,1388.25,1395.5,2134914,-0.88
2021-07-19,ADANIENT,1390.0,1412.65,1332.75,1380.6,6190302,-1.07
2021-07-20,ADANIENT,1340.0,1382.9,1336.1,1365.7,4529933,-1.08
2021-07-22,ADANIENT,1375.0,1424.9,1340.5,1416.75,5009804,3.74
2021-07-23,ADANIENT,1430.0,1434.85,1386.2,1401.65,4694140,-1.07
2021-07-26,ADANIENT,1399.8,1416.8,1392.0,1403.9,2054318,0.16
2021-07-27,ADANIENT,1403.9,1424.6,1378.15,1396.75,2978042,-0.51
2021-07-28,ADANIENT,1406.85,1424.8,1378.6,1399.9,3188606,0.23
2021-07-29,ADANIENT,1413.95,1425.0,1397.0,1400.25,2538248,0.03
2021-07-30,ADANIENT,1409.5,1449.5,1400.25,1420.25,4403219,1.43
2021-08-02,ADANIENT,1435.0,1445.0,1424.1,1438.2,2483790,1.26
2021-08-03,ADANIENT,1467.0,1467.0,1422.2,1442.8,4442122,0.32
2021-08-04,ADANIENT,1460.0,1460.0,1423.05,1429.55,3341801,-0.92
2021-08-05,ADANIENT,1428.0,1438.0,1407.4,1432.35,2104359,0.2
2021-08-06,ADANIENT,1422.0,1555.0,1422.0,1536.65,14250256,7.28
2021-08-09,ADANIENT,1546.7,1565.0,1482.5,1493.4,6031426,-2.81
2021-08-10,ADANIENT,1488.0,1498.65,1426.05,1446.5,3581449,-3.14
2021-08-11,ADANIENT,1455.0,1456.6,1407.0,1437.05,3197412,-0.65
2021-08-12,ADANIENT,1443.6,1458.0,1430.25,1442.9,2455443,0.41
2021-08-13,ADANIENT,1445.0,1454.0,1428.0,1437.0,2095991,-0.41
2021-08-16,ADANIENT,1431.5,1449.7,1413.55,1430.1,1909352,-0.48
2021-08-17,ADANIENT,1431.0,1451.0,1416.2,1441.65,3062815,0.81
2021-08-18,ADANIENT,1441.9,1496.8,1432.6,1460.0,4738820,1.27
2021-08-20,ADANIENT,1438.0,1482.65,1411.0,1430.1,4933377,-2.05
2021-08-23,ADANIENT,1415.05,1427.75,1361.55,1396.7,4866080,-2.34
2021-08-24,ADANIENT,1407.0,1448.4,1390.0,1437.8,3362312,2.94
2021-08-25,ADANIENT,1444.25,1481.8,1425.0,1475.35,5361140,2.61
2021-08-26,ADANIENT,1482.0,1494.65,1460.4,1475.7,4678919,0.02
2021-08-27,ADANIENT,1475.0,1515.0,1474.1,1506.05,5164477,2.06
2021-08-30,ADANIENT,1513.75,1527.0,1493.3,1516.55,3149863,0.7
2021-08-31,ADANIENT,1517.3,1596.85,1512.8,1587.6,7234384,4.68
2021-09-01,ADANIENT,1594.9,1600.85,1561.5,1565.2,3056760,-1.41
2021-09-02,ADANIENT,1571.0,1594.3,1565.5,1570.55,2171898,0.34
2021-09-03,ADANIENT,1578.5,1581.4,1551.55,1565.55,1687999,-0.32
2021-09-06,ADANIENT,1572.0,1628.45,1566.05,1582.0,5562312,1.05
2021-09-07,ADANIENT,1585.1,1592.35,1553.0,1558.1,1651169,-1.51
2021-09-08,ADANIENT,1559.9,1579.0,1538.25,1555.95,2084219,-0.14
2021-09-09,ADANIENT,1561.6,1565.5,1535.05,1545.0,1243149,-0.7
2021-09-13,ADANIENT,1548.0,1557.0,1525.25,1532.45,1759456,-0.81
2021-09-14,ADANIENT,1539.9,1547.25,1497.05,1513.2,7143757,-1.26
2021-09-15,ADANIENT,1524.0,1545.6,1496.9,1516.8,12834337,0.24
2021-09-16,ADANIENT,1523.0,1535.0,1499.75,1503.2,7616906,-0.9
2021-09-17,ADANIENT,1503.2,1525.0,1465.75,1480.25,3329954,-1.53
2021-09-20,ADANIENT,1464.9,1488.5,1409.95,1418.85,2273312,-4.15
2021-09-21,ADANIENT,1420.0,1446.95,1381.35,1441.45,2682157,1.59
2021-09-22,ADANIENT,1435.0,1462.65,1424.35,1437.75,1663858,-0.26
2021-09-23,ADANIENT,1453.0,1480.0,1441.1,1474.35,1622616,2.55
2021-09-24,ADANIENT,1483.0,1516.0,1455.0,1461.7,2760295,-0.86
2021-09-27,ADANIENT,1462.0,1544.0,1462.0,1531.25,4737676,4.76
2021-09-28,ADANIENT,1557.0,1557.9,1475.0,1487.3,3547971,-2.87
2021-09-29,ADANIENT,1466.3,1498.0,1464.3,1485.65,1764350,-0.11
2021-09-30,ADANIENT,1484.7,1519.0,1463.35,1468.1,2072145,-1.18
2021-10-01,ADANIENT,1465.0,1468.75,1422.65,1458.7,2311858,-0.64
2021-10-04,ADANIENT,1471.0,1531.0,1460.1,1526.65,3209302,4.66
2021-10-05,ADANIENT,1515.0,1557.85,1512.35,1527.65,2544835,0.07
2021-10-06,ADANIENT,1529.8,1541.0,1472.0,1479.55,1777998,-3.15
2021-10-07,ADANIENT,1502.85,1535.75,1490.0,1520.75,1919106,2.78
2021-10-08,ADANIENT,1522.0,1569.45,1511.45,1547.9,2646112,1.79
2021-10-11,ADANIENT,1553.0,1563.7,1532.15,1539.75,1910095,-0.53
2021-10-12,ADANIENT,1539.0,1566.9,1514.5,1554.45,1900749,0.95
2021-10-13,ADANIENT,1568.45,1608.3,1551.3,1569.7,3923958,0.98
2021-10-14,ADANIENT,1580.0,1656.0,1574.8,1646.35,5256882,4.88
2021-10-18,ADANIENT,1672.95,1672.95,1608.55,1615.5,3791222,-1.87
2021-10-19,ADANIENT,1625.2,1637.0,1562.05,1569.45,1822638,-2.85
2021-10-20,ADANIENT,1574.0,1607.35,1539.1,1589.7,2768997,1.29
2021-10-21,ADANIENT,1601.95,1626.85,1581.7,1595.05,3129269,0.34
2021-10-22,ADANIENT,1595.05,1608.8,1537.0,1543.0,2580699,-3.26
2021-10-25,ADANIENT,1545.0,1551.4,1494.05,1532.2,2276050,-0.7
2021-10-26,ADANIENT,1532.0,1557.25,1520.9,1543.85,1661783,0.76
2021-10-27,ADANIENT,1548.0,1581.15,1540.0,1566.55,2121282,1.47
2021-10-28,ADANIENT,1550.0,1566.9,1367.7,1398.55,7093354,-10.72
2021-10-29,ADANIENT,1400.0,1454.8,1377.75,1423.6,3165141,1.79
2021-11-01,ADANIENT,1436.0,1457.0,1411.2,1445.3,1543436,1.52
2021-11-02,ADANIENT,1455.0,1489.0,1452.8,1472.8,1667692,1.9
2021-11-03,ADANIENT,1474.0,1501.0,1464.45,1485.9,1710819,0.89
2021-11-04,ADANIENT,1495.0,1511.5,1483.0,1489.45,272261,0.24
2021-11-08,ADANIENT,1495.0,1575.15,1485.65,1568.25,2565017,5.29
2021-11-09,ADANIENT,1555.0,1659.0,1554.95,1635.45,4713708,4.29
2021-11-10,ADANIENT,1625.55,1686.0,1620.4,1655.85,3728328,1.25
2021-11-11,ADANIENT,1650.0,1704.0,1640.85,1664.9,4470709,0.55
2021-11-12,ADANIENT,1678.3,1719.5,1670.1,1705.2,5349189,2.42
2021-11-15,ADANIENT,1713.75,1764.0,1691.8,1749.55,3997553,2.6
2021-11-16,ADANIENT,1759.45,1766.55,1706.9,1711.6,2172117,-2.17
2021-11-17,ADANIENT,1714.0,1729.7,1682.5,1706.45,1476385,-0.3
2021-11-18,ADANIENT,1708.0,1714.0,1640.0,1688.75,2255988,-1.04
